Date_Time,Holiday,Temp,Rain_1H,Snow_1H,Clouds_All,Weather_Main,Weather_Description,Traffic_Volume
25-10-2013 10:00,No,276.48,0,0,1,Clear,Sky Is Clear,4903
25-10-2013 18:00,No,287.15,0,0,1,Clear,Sky Is Clear,5753
25-10-2013 19:00,No,286.8,0,0,90,Clouds,Overcast Clouds,4313
25-10-2013 20:00,No,285.83,0,0,1,Clear,Sky Is Clear,3617
25-10-2013 21:00,No,285.64,0,0,1,Clear,Sky Is Clear,3479
25-10-2013 22:00,No,284.4,0,0,1,Clear,Sky Is Clear,3002
25-10-2013 23:00,No,283.39,0,0,40,Clouds,Scattered Clouds,2088
26-10-2013 07:00,No,275.14,0,0,1,Clear,Sky Is Clear,2555
26-10-2013 08:00,No,275.8,0,0,1,Clear,Sky Is Clear,3824
26-10-2013 10:00,No,277.8,0,0,1,Clear,Sky Is Clear,5341
26-10-2013 12:00,No,279.83,0,0,40,Clouds,Scattered Clouds,6116
26-10-2013 13:00,No,280.5,0,0,40,Clouds,Scattered Clouds,5127
26-10-2013 17:00,No,278.83,0,0,90,Clouds,Overcast Clouds,4600
26-10-2013 19:00,No,279.16,0,0,90,Clouds,Overcast Clouds,3578
26-10-2013 22:00,No,277.39,0,0,90,Clouds,Overcast Clouds,2977
27-10-2013 01:00,No,274.58,0,0,1,Clear,Sky Is Clear,822
06-11-2013 04:00,No,273.85,0,0,64,Snow,Light Snow,859
06-11-2013 04:00,No,273.85,0,0,64,Mist,Mist,859
06-11-2013 07:00,No,271.29,0,0,64,Clouds,Broken Clouds,6621
06-11-2013 08:00,No,271.19,0,0,64,Clouds,Broken Clouds,5817
06-11-2013 09:00,No,271.49,1,0,64,Rain,Light Rain,5354
06-11-2013 10:00,No,272.64,0,0,64,Clouds,Broken Clouds,4453
06-11-2013 11:00,No,274.21,1,0,64,Rain,Moderate Rain,4748
06-11-2013 12:00,No,275.76,0,0,1,Clear,Sky Is Clear,4935
06-11-2013 14:00,No,276.58,0,0,64,Clouds,Broken Clouds,5166
06-11-2013 15:00,No,277.01,0,0,64,Clouds,Broken Clouds,6043
06-11-2013 16:00,No,276.19,0,0,64,Clouds,Broken Clouds,6934
06-11-2013 17:00,No,275.03,0,0,64,Clouds,Broken Clouds,6617
06-11-2013 18:00,No,274.38,0,0,64,Clouds,Broken Clouds,4818
06-11-2013 19:00,No,272.55,0,0,64,Clouds,Broken Clouds,3178
06-11-2013 20:00,No,272.77,0,0,64,Clouds,Broken Clouds,2739
06-11-2013 21:00,No,272.65,0,0,64,Clouds,Broken Clouds,2431
06-11-2013 22:00,No,272.14,0,0,64,Clouds,Broken Clouds,1611
06-11-2013 23:00,No,271.92,0,0,64,Clouds,Broken Clouds,1095
07-11-2013 00:00,No,271.39,0,0,64,Clouds,Broken Clouds,574
07-11-2013 01:00,No,270.99,0,0,64,Mist,Mist,369
07-11-2013 02:00,No,270.65,0,0,64,Mist,Mist,263
07-11-2013 03:00,No,270.5,0,0,20,Mist,Mist,346
07-11-2013 05:00,No,269.33,0,0,75,Mist,Mist,2874
07-11-2013 06:00,No,268.21,0,0,64,Fog,Fog,5930
07-11-2013 06:00,No,268.21,0,0,64,Mist,Mist,5930
07-11-2013 07:00,No,269.72,0,0,64,Mist,Mist,7110
07-11-2013 08:00,No,270.29,0,0,90,Mist,Mist,6010
07-11-2013 10:00,No,272.76,0,0,90,Mist,Mist,4637
07-11-2013 11:00,No,274.82,0,0,40,Clouds,Scattered Clouds,4997
07-11-2013 12:00,No,275.18,0,0,90,Clouds,Overcast Clouds,5397
07-11-2013 14:00,No,275.5,0,0,90,Clouds,Overcast Clouds,5830
07-11-2013 16:00,No,274.83,0,0,75,Clouds,Broken Clouds,7057
07-11-2013 18:00,No,271.58,0,0,64,Clouds,Broken Clouds,5773
07-11-2013 20:00,No,270.71,0,0,64,Clouds,Broken Clouds,3026
07-11-2013 21:00,No,270.56,0,0,64,Mist,Mist,2744
07-11-2013 22:00,No,270.07,0,0,64,Mist,Mist,2006
07-11-2013 23:00,No,269.72,0,0,64,Mist,Mist,1291
08-11-2013 00:00,No,269.47,0,0,64,Mist,Mist,643
08-11-2013 01:00,No,268.9,0,0,64,Mist,Mist,409
08-11-2013 02:00,No,268.43,0,0,64,Mist,Mist,317
08-11-2013 03:00,No,268.27,0,0,64,Mist,Mist,376
08-11-2013 04:00,No,268.34,0,0,64,Mist,Mist,766
08-11-2013 05:00,No,268.6,0,0,64,Mist,Mist,2643
08-11-2013 06:00,No,268.77,0,0,64,Mist,Mist,5638
08-11-2013 07:00,No,269.95,0,0,64,Mist,Mist,6703
08-11-2013 08:00,No,270.56,0,0,64,Mist,Mist,5722
08-11-2013 09:00,No,272.11,0,0,64,Mist,Mist,5285
08-11-2013 10:00,No,273.66,0,0,64,Clouds,Broken Clouds,4921
08-11-2013 11:00,No,274.92,0,0,64,Clouds,Broken Clouds,5449
08-11-2013 12:00,No,276,0,0,64,Rain,Light Rain,5542
08-11-2013 13:00,No,277.12,0,0,64,Clouds,Broken Clouds,5559
08-11-2013 14:00,No,277.81,0,0,64,Clouds,Broken Clouds,5837
08-11-2013 15:00,No,278.24,0,0,64,Clouds,Broken Clouds,6311
08-11-2013 16:00,No,278.44,0,0,64,Rain,Light Rain,6662
08-11-2013 17:00,No,279.44,0,0,64,Clouds,Broken Clouds,6245
08-11-2013 19:00,No,278.96,0,0,64,Clouds,Broken Clouds,3579
08-11-2013 20:00,No,279.48,0,0,64,Clouds,Broken Clouds,2909
08-11-2013 21:00,No,279.05,0,0,64,Rain,Light Rain,2937
08-11-2013 22:00,No,278.84,0,0,64,Drizzle,Drizzle,2681
08-11-2013 23:00,No,278.92,0,0,64,Rain,Moderate Rain,1733
09-11-2013 00:00,No,279.39,0,0,64,Rain,Moderate Rain,1038
09-11-2013 01:00,No,279.07,0,0,64,Clouds,Broken Clouds,670
09-11-2013 02:00,No,278.84,0,0,64,Clouds,Broken Clouds,509
09-11-2013 04:00,No,278.26,0,0,64,Clouds,Broken Clouds,373
09-11-2013 05:00,No,278.51,0,0,64,Clouds,Broken Clouds,753
09-11-2013 06:00,No,278.75,0,0,64,Clouds,Broken Clouds,1351
09-11-2013 07:00,No,279.43,0,0,64,Clouds,Broken Clouds,2090
09-11-2013 08:00,No,279.04,0,0,64,Clouds,Broken Clouds,3379
09-11-2013 09:00,No,279.04,0,0,64,Clouds,Broken Clouds,4444
09-11-2013 10:00,No,279.3,0,0,90,Clouds,Overcast Clouds,4276
09-11-2013 11:00,No,278.69,0,0,64,Clouds,Broken Clouds,4054
09-11-2013 12:00,No,279.01,0,0,64,Clouds,Broken Clouds,4537
09-11-2013 13:00,No,278.6,0,0,64,Clouds,Broken Clouds,4322
09-11-2013 14:00,No,277.37,0,0,64,Clouds,Broken Clouds,4428
09-11-2013 15:00,No,277.11,0,0,64,Clouds,Broken Clouds,4251
09-11-2013 16:00,No,277.11,0,0,64,Clouds,Broken Clouds,4264
09-11-2013 17:00,No,277.1,0,0,64,Clouds,Broken Clouds,4184
09-11-2013 18:00,No,276.17,0,0,64,Clouds,Broken Clouds,3727
09-11-2013 19:00,No,276.04,0,0,64,Clouds,Broken Clouds,3429
09-11-2013 20:00,No,275.52,0,0,64,Clouds,Broken Clouds,2661
09-11-2013 21:00,No,275.25,0,0,64,Clouds,Broken Clouds,2600
09-11-2013 22:00,No,275.68,0,0,64,Clouds,Broken Clouds,2940
09-11-2013 23:00,No,275.68,0,0,64,Clouds,Broken Clouds,1871
10-11-2013 00:00,No,276.04,0,0,64,Clouds,Broken Clouds,1221
10-11-2013 01:00,No,275.9,0,0,64,Clouds,Broken Clouds,752
10-11-2013 02:00,No,275.89,0,0,64,Clouds,Broken Clouds,585
10-11-2013 03:00,No,276.03,0,0,64,Clouds,Broken Clouds,300
10-11-2013 04:00,No,275.82,0,0,64,Clouds,Broken Clouds,260
10-11-2013 05:00,No,275.13,0,0,64,Clouds,Broken Clouds,465
10-11-2013 06:00,No,274.44,0,0,64,Clouds,Broken Clouds,768
10-11-2013 07:00,No,273.27,0,0,64,Clouds,Broken Clouds,1108
10-11-2013 08:00,No,273.08,0,0,64,Clouds,Broken Clouds,1842
10-11-2013 09:00,No,274.39,0,0,64,Clouds,Broken Clouds,2567
10-11-2013 10:00,No,275.44,0,0,64,Clouds,Broken Clouds,3273
10-11-2013 11:00,No,276.7,0,0,64,Clouds,Broken Clouds,3407
10-11-2013 12:00,No,277.44,0,0,64,Clouds,Broken Clouds,3903
10-11-2013 13:00,No,277.64,0,0,64,Clouds,Broken Clouds,4099
10-11-2013 14:00,No,277.54,0,0,64,Clouds,Broken Clouds,4319
10-11-2013 15:00,No,276.6,0,0,64,Clouds,Broken Clouds,4200
10-11-2013 16:00,No,276.4,0,0,64,Clouds,Broken Clouds,4170
10-11-2013 17:00,No,276.08,0,0,64,Clouds,Broken Clouds,3656
10-11-2013 18:00,No,276.08,0,0,64,Clouds,Broken Clouds,3510
10-11-2013 19:00,No,276.17,0,0,64,Clouds,Broken Clouds,2844
10-11-2013 20:00,No,276.17,0,0,90,Clouds,Overcast Clouds,2391
10-11-2013 21:00,No,275.97,0,0,64,Clouds,Broken Clouds,1895
10-11-2013 22:00,No,275.87,0,0,64,Clouds,Broken Clouds,1450
10-11-2013 23:00,No,275.91,0,0,64,Clouds,Broken Clouds,925
11-11-2013 00:00,Veterans Day,275.44,0,0,64,Clouds,Broken Clouds,514
11-11-2013 01:00,No,275.55,0,0,64,Rain,Light Rain,286
11-11-2013 02:00,No,274.91,0,0,64,Clouds,Broken Clouds,215
11-11-2013 03:00,No,273.9,0,0,64,Snow,Light Snow,305
11-11-2013 04:00,No,271.36,0,0,64,Clouds,Broken Clouds,783
11-11-2013 05:00,No,270.48,0,0,64,Clouds,Broken Clouds,2576
11-11-2013 06:00,No,269.56,0,0,64,Clouds,Broken Clouds,5669
11-11-2013 07:00,No,268.54,0,0,64,Clouds,Broken Clouds,6170
11-11-2013 08:00,No,267.41,0,0,64,Clouds,Broken Clouds,5510
11-11-2013 09:00,No,266.85,0,0,64,Clouds,Broken Clouds,4653
11-11-2013 10:00,No,267.11,0,0,64,Clouds,Broken Clouds,4167
11-11-2013 11:00,No,268.15,0,0,40,Clouds,Scattered Clouds,4200
11-11-2013 13:00,No,269.27,0,0,64,Clouds,Broken Clouds,4678
11-11-2013 14:00,No,269.71,0,0,64,Clouds,Broken Clouds,4971
11-11-2013 15:00,No,269.2,0,0,64,Clouds,Broken Clouds,5101
11-11-2013 16:00,No,268.68,0,0,64,Clouds,Broken Clouds,5476
11-11-2013 17:00,No,267.63,0,0,64,Clouds,Broken Clouds,5346
11-11-2013 18:00,No,266.68,0,0,64,Clouds,Broken Clouds,3982
11-11-2013 19:00,No,265.77,0,0,64,Clouds,Broken Clouds,2679
11-11-2013 20:00,No,265.14,0,0,64,Clouds,Broken Clouds,2301
11-11-2013 21:00,No,264.93,0,0,64,Clouds,Broken Clouds,1991
11-11-2013 22:00,No,264.44,0,0,64,Clouds,Broken Clouds,1369
11-11-2013 23:00,No,264.17,0,0,64,Clouds,Broken Clouds,913
12-11-2013 00:00,No,263.16,0,0,64,Clouds,Broken Clouds,488
12-11-2013 01:00,No,263.21,0,0,75,Clouds,Broken Clouds,322
12-11-2013 02:00,No,262.63,0,0,64,Clouds,Broken Clouds,206
12-11-2013 03:00,No,262.52,0,0,64,Clouds,Broken Clouds,324
12-11-2013 04:00,No,262.19,0,0,64,Clouds,Broken Clouds,825
12-11-2013 05:00,No,261.76,0,0,64,Clouds,Broken Clouds,2760
12-11-2013 06:00,No,261.24,0,0,64,Clouds,Broken Clouds,5908
12-11-2013 07:00,No,261.5,0,0,64,Clouds,Broken Clouds,6874
12-11-2013 08:00,No,262.21,0,0,64,Clouds,Broken Clouds,6158
12-11-2013 09:00,No,263.04,0,0,64,Clouds,Broken Clouds,5237
12-11-2013 10:00,No,265.42,0,0,64,Clouds,Broken Clouds,4395
12-11-2013 11:00,No,266.91,0,0,64,Clouds,Broken Clouds,4657
12-11-2013 12:00,No,268.41,0,0,64,Clouds,Broken Clouds,5028
12-11-2013 13:00,No,269.63,0,0,64,Clouds,Broken Clouds,5024
12-11-2013 14:00,No,270.6,0,0,64,Clouds,Broken Clouds,5298
12-11-2013 15:00,No,271.03,0,0,64,Clouds,Broken Clouds,5891
12-11-2013 16:00,No,270.77,0,0,64,Clouds,Broken Clouds,6753
12-11-2013 17:00,No,269.88,0,0,64,Clouds,Broken Clouds,6562
12-11-2013 18:00,No,269.1,0,0,64,Clouds,Broken Clouds,4622
12-11-2013 19:00,No,268.13,0,0,64,Clouds,Broken Clouds,3190
12-11-2013 20:00,No,267.95,0,0,64,Clouds,Broken Clouds,2981
12-11-2013 21:00,No,267.69,0,0,64,Clouds,Broken Clouds,2411
12-11-2013 22:00,No,267.67,0,0,64,Clouds,Broken Clouds,1854
12-11-2013 23:00,No,267.89,0,0,64,Clouds,Broken Clouds,975
13-11-2013 00:00,No,267.69,0,0,64,Clouds,Broken Clouds,548
13-11-2013 01:00,No,267.84,0,0,64,Clouds,Broken Clouds,343
13-11-2013 02:00,No,268.15,0,0,64,Clouds,Broken Clouds,259
13-11-2013 03:00,No,268.37,0,0,64,Clouds,Broken Clouds,386
13-11-2013 04:00,No,268.15,0,0,64,Clouds,Broken Clouds,828
13-11-2013 05:00,No,268.36,0,0,64,Clouds,Broken Clouds,2786
13-11-2013 06:00,No,269.34,0,0,64,Clouds,Broken Clouds,5755
13-11-2013 07:00,No,269.49,0,0,64,Clouds,Broken Clouds,7020
13-11-2013 08:00,No,269.66,0,0,64,Clouds,Broken Clouds,6194
13-11-2013 09:00,No,271.49,0,0,64,Clouds,Broken Clouds,5375
13-11-2013 10:00,No,274.24,0,0,64,Clouds,Broken Clouds,4445
13-11-2013 11:00,No,276.58,0,0,64,Clouds,Broken Clouds,4904
13-11-2013 12:00,No,279.13,0,0,64,Clouds,Broken Clouds,5045
13-11-2013 13:00,No,280.87,0,0,64,Clouds,Broken Clouds,5039
13-11-2013 14:00,No,282.36,0,0,64,Clouds,Broken Clouds,5276
13-11-2013 15:00,No,283.13,0,0,64,Clouds,Broken Clouds,6119
13-11-2013 16:00,No,283.31,0,0,64,Clouds,Broken Clouds,6846
13-11-2013 17:00,No,281.91,0,0,64,Clouds,Broken Clouds,6363
13-11-2013 18:00,No,280.61,0,0,64,Clouds,Broken Clouds,4816
13-11-2013 19:00,No,279.83,0,0,64,Clouds,Broken Clouds,3339
13-11-2013 20:00,No,279.03,0,0,64,Clouds,Broken Clouds,2846
13-11-2013 21:00,No,278.04,0,0,64,Clouds,Broken Clouds,3975
13-11-2013 22:00,No,277.2,0,0,64,Clouds,Broken Clouds,2288
13-11-2013 23:00,No,276.68,0,0,64,Clouds,Broken Clouds,1139
14-11-2013 00:00,No,276.05,0,0,64,Clouds,Broken Clouds,630
14-11-2013 01:00,No,275.26,0,0,64,Clouds,Broken Clouds,375
14-11-2013 02:00,No,275.55,0,0,75,Clouds,Broken Clouds,255
14-11-2013 03:00,No,276.15,0,0,1,Clear,Sky Is Clear,351
14-11-2013 04:00,No,275.89,0,0,75,Clouds,Broken Clouds,839
14-11-2013 05:00,No,275.39,0,0,75,Clouds,Broken Clouds,2932
14-11-2013 06:00,No,275.15,0,0,1,Clear,Sky Is Clear,5933
14-11-2013 07:00,No,275.16,0,0,75,Clouds,Broken Clouds,6866
14-11-2013 09:00,No,275.86,0,0,64,Clouds,Broken Clouds,5395
14-11-2013 10:00,No,276.8,0,0,64,Clouds,Broken Clouds,4547
14-11-2013 11:00,No,278.21,0,0,64,Clouds,Broken Clouds,4907
14-11-2013 12:00,No,279.27,0,0,64,Clouds,Broken Clouds,5117
14-11-2013 13:00,No,281.18,0,0,64,Clouds,Broken Clouds,5186
14-11-2013 14:00,No,283.01,0,0,64,Clouds,Broken Clouds,5550
14-11-2013 15:00,No,283.98,0,0,64,Clouds,Broken Clouds,6224
14-11-2013 16:00,No,284.29,0,0,64,Clouds,Broken Clouds,6673
14-11-2013 17:00,No,281.78,0,0,64,Clouds,Broken Clouds,6415
14-11-2013 18:00,No,279.91,0,0,64,Clouds,Broken Clouds,4732
14-11-2013 19:00,No,278.58,0,0,64,Clouds,Broken Clouds,3525
14-11-2013 20:00,No,277.26,0,0,64,Clouds,Broken Clouds,3232
14-11-2013 21:00,No,276.73,0,0,64,Clouds,Broken Clouds,2676
14-11-2013 22:00,No,275.5,0,0,64,Clouds,Broken Clouds,2384
14-11-2013 23:00,No,273.6,0,0,64,Mist,Mist,1247
15-11-2013 00:00,No,273.47,0,0,64,Clouds,Broken Clouds,653
15-11-2013 01:00,No,273.14,0,0,64,Clouds,Broken Clouds,411
15-11-2013 02:00,No,273.41,0,0,64,Fog,Fog,315
15-11-2013 03:00,No,273.24,0,0,64,Mist,Mist,392
15-11-2013 04:00,No,273.01,0,0,64,Mist,Mist,787
15-11-2013 05:00,No,271.52,0,0,64,Mist,Mist,2605
15-11-2013 06:00,No,271.62,0,0,64,Mist,Mist,5776
15-11-2013 07:00,No,271.36,0,0,64,Mist,Mist,6789
15-11-2013 07:00,No,271.36,0,0,64,Fog,Fog,6789
15-11-2013 08:00,No,272.14,0,0,64,Mist,Mist,5931
15-11-2013 08:00,No,272.14,0,0,64,Fog,Fog,5931
15-11-2013 09:00,No,274.67,0,0,64,Mist,Mist,5297
15-11-2013 10:00,No,277.04,0,0,64,Clouds,Broken Clouds,4926
15-11-2013 11:00,No,280.02,0,0,64,Clouds,Broken Clouds,5228
15-11-2013 12:00,No,282.47,0,0,64,Clouds,Broken Clouds,5501
15-11-2013 13:00,No,284.65,0,0,64,Clouds,Broken Clouds,5382
15-11-2013 14:00,No,285.47,0,0,64,Clouds,Broken Clouds,5715
15-11-2013 15:00,No,285.12,0,0,1,Clear,Sky Is Clear,6300
15-11-2013 16:00,No,283.46,0,0,1,Clear,Sky Is Clear,6753
15-11-2013 17:00,No,282.13,0,0,1,Clear,Sky Is Clear,6125
15-11-2013 18:00,No,281.81,0,0,1,Clear,Sky Is Clear,5231
15-11-2013 19:00,No,281.15,0,0,1,Clear,Sky Is Clear,3659
15-11-2013 20:00,No,281.15,0,0,1,Clear,Sky Is Clear,2827
15-11-2013 21:00,No,281.14,0,0,1,Clear,Sky Is Clear,3862
15-11-2013 22:00,No,280.39,0,0,1,Clear,Sky Is Clear,3285
15-11-2013 23:00,No,280.39,0,0,1,Clear,Sky Is Clear,1898
16-11-2013 00:00,No,279.65,0,0,1,Clear,Sky Is Clear,1106
16-11-2013 01:00,No,279.16,0,0,1,Clear,Sky Is Clear,723
16-11-2013 02:00,No,278.9,0,0,40,Clouds,Scattered Clouds,550
16-11-2013 03:00,No,278.91,0,0,40,Clouds,Scattered Clouds,387
16-11-2013 04:00,No,278.65,0,0,1,Clear,Sky Is Clear,424
16-11-2013 05:00,No,278.15,0,0,64,Clouds,Broken Clouds,770
16-11-2013 07:00,No,278.17,0,0,64,Clouds,Broken Clouds,2043
16-11-2013 09:00,No,280.13,0,0,90,Mist,Mist,3816
16-11-2013 11:00,No,280.47,0,0,64,Mist,Mist,4342
16-11-2013 13:00,No,280.46,1,0,90,Rain,Moderate Rain,4592
16-11-2013 13:00,No,280.46,1,0,90,Thunderstorm,Thunderstorm With Drizzle,4592
16-11-2013 13:00,No,280.46,1,0,90,Mist,Mist,4592
16-11-2013 14:00,No,280.56,1,0,64,Rain,Moderate Rain,4532
16-11-2013 14:00,No,280.56,1,0,64,Mist,Mist,4532
16-11-2013 15:00,No,281.1,1,0,90,Rain,Light Rain,4554
16-11-2013 15:00,No,281.1,1,0,90,Mist,Mist,4554
16-11-2013 15:00,No,281.1,1,0,90,Drizzle,Drizzle,4554
16-11-2013 16:00,No,281.14,1,0,64,Rain,Heavy Intensity Rain,4537
16-11-2013 16:00,No,281.14,1,0,64,Mist,Mist,4537
16-11-2013 17:00,No,281.32,0,0,64,Rain,Light Rain,4402
16-11-2013 17:00,No,281.32,0,0,64,Mist,Mist,4402
16-11-2013 17:00,No,281.32,0,0,64,Drizzle,Heavy Intensity Drizzle,4402
16-11-2013 18:00,No,281.27,0,0,64,Mist,Mist,4289
16-11-2013 19:00,No,281.32,0,0,90,Mist,Mist,3147
16-11-2013 19:00,No,281.32,0,0,90,Rain,Light Rain,3147
16-11-2013 20:00,No,281.4,0,0,64,Mist,Mist,2484
16-11-2013 20:00,No,281.4,0,0,64,Fog,Fog,2484
16-11-2013 21:00,No,281.6,0,0,64,Mist,Mist,2533
16-11-2013 21:00,No,281.6,0,0,64,Fog,Fog,2533
16-11-2013 21:00,No,281.6,0,0,64,Drizzle,Drizzle,2533
16-11-2013 22:00,No,281.27,0,0,64,Mist,Mist,2671
16-11-2013 22:00,No,281.27,0,0,64,Fog,Fog,2671
16-11-2013 23:00,No,280.33,0,0,64,Mist,Mist,2881
16-11-2013 23:00,No,280.33,0,0,64,Fog,Fog,2881
17-11-2013 00:00,No,279.86,0,0,64,Mist,Mist,1295
17-11-2013 01:00,No,279.18,0,0,64,Mist,Mist,857
17-11-2013 02:00,No,278.56,0,0,64,Mist,Mist,616
17-11-2013 03:00,No,277.96,0,0,64,Mist,Mist,333
17-11-2013 04:00,No,277.93,0,0,40,Mist,Mist,289
17-11-2013 05:00,No,278.25,0,0,90,Fog,Fog,467
17-11-2013 05:00,No,278.25,0,0,90,Mist,Mist,467
17-11-2013 06:00,No,278.38,0,0,90,Mist,Mist,746
17-11-2013 07:00,No,278.36,0,0,64,Mist,Mist,1092
17-11-2013 07:00,No,278.36,0,0,64,Fog,Fog,1092
17-11-2013 08:00,No,278.83,0,0,90,Mist,Mist,1770
17-11-2013 09:00,No,278.66,0,0,90,Clouds,Overcast Clouds,2509
17-11-2013 10:00,No,278.8,0,0,90,Clouds,Overcast Clouds,3357
17-11-2013 12:00,No,276.793,0,0,64,Clouds,Broken Clouds,3990
17-11-2013 13:00,No,279.15,0,0,90,Clouds,Overcast Clouds,4351
17-11-2013 14:00,No,278.5,0,0,90,Clouds,Overcast Clouds,4234
17-11-2013 15:00,No,277.15,0,0,90,Clouds,Overcast Clouds,4345
17-11-2013 16:00,No,276.89,0,0,75,Clouds,Broken Clouds,3968
17-11-2013 17:00,No,275.64,0,0,90,Clouds,Overcast Clouds,4206
17-11-2013 18:00,No,274.15,0,0,90,Clouds,Overcast Clouds,3543
17-11-2013 19:00,No,274.15,0,0,90,Clouds,Overcast Clouds,2707
17-11-2013 21:00,No,274.15,0,0,90,Clouds,Overcast Clouds,3185
17-11-2013 22:00,No,273.06,0,0,90,Clouds,Overcast Clouds,2051
17-11-2013 23:00,No,273.07,0,0,90,Clouds,Overcast Clouds,1010
18-11-2013 00:00,No,272.64,0,0,90,Clouds,Overcast Clouds,516
18-11-2013 01:00,No,272.38,0,0,90,Clouds,Overcast Clouds,263
18-11-2013 02:00,No,271.48,0,0,90,Clouds,Overcast Clouds,249
18-11-2013 03:00,No,271.64,0,0,90,Clouds,Overcast Clouds,311
18-11-2013 04:00,No,271.64,0,0,90,Clouds,Overcast Clouds,800
18-11-2013 05:00,No,271.39,0,0,90,Clouds,Overcast Clouds,2737
18-11-2013 07:00,No,271.45,0,0,64,Clouds,Broken Clouds,6964
18-11-2013 08:00,No,270.59,0,0,64,Clouds,Broken Clouds,6092
18-11-2013 09:00,No,270.84,0,0,64,Clouds,Broken Clouds,5093
18-11-2013 10:00,No,271.23,0,0,64,Clouds,Broken Clouds,4385
18-11-2013 11:00,No,271.73,0,0,64,Clouds,Broken Clouds,4545
18-11-2013 12:00,No,273.1,0,0,1,Clear,Sky Is Clear,4654
18-11-2013 13:00,No,274.15,0,0,1,Clear,Sky Is Clear,4728
18-11-2013 15:00,No,274.15,0,0,1,Clear,Sky Is Clear,5622
18-11-2013 17:00,No,271.54,0,0,64,Clouds,Broken Clouds,6177
18-11-2013 18:00,No,271.34,0,0,64,Clouds,Broken Clouds,4435
18-11-2013 19:00,No,269.67,0,0,64,Clouds,Broken Clouds,2911
18-11-2013 20:00,No,268.53,0,0,64,Clouds,Broken Clouds,2520
18-11-2013 21:00,No,267.75,0,0,64,Clouds,Broken Clouds,2047
18-11-2013 22:00,No,267.37,0,0,64,Clouds,Broken Clouds,1456
18-11-2013 23:00,No,267.32,0,0,64,Clouds,Broken Clouds,904
19-11-2013 00:00,No,267.32,0,0,64,Clouds,Broken Clouds,458
19-11-2013 01:00,No,266.81,0,0,64,Clouds,Broken Clouds,283
19-11-2013 02:00,No,266.7,0,0,64,Clouds,Broken Clouds,208
19-11-2013 03:00,No,267.32,0,0,64,Clouds,Broken Clouds,335
19-11-2013 04:00,No,267.63,0,0,64,Clouds,Broken Clouds,805
19-11-2013 05:00,No,268.24,0,0,64,Clouds,Broken Clouds,2744
19-11-2013 06:00,No,268.34,0,0,64,Clouds,Broken Clouds,5991
19-11-2013 07:00,No,268.85,0,0,64,Clouds,Broken Clouds,7015
19-11-2013 08:00,No,268.91,0,0,64,Clouds,Broken Clouds,6290
19-11-2013 09:00,No,270.71,0,0,64,Clouds,Broken Clouds,5276
19-11-2013 10:00,No,272.26,0,0,64,Clouds,Broken Clouds,4472
19-11-2013 11:00,No,276.43,0,0,64,Clouds,Broken Clouds,4671
19-11-2013 12:00,No,277.12,0,0,64,Clouds,Broken Clouds,4827
19-11-2013 13:00,No,279.55,0,0,64,Clouds,Broken Clouds,4855
19-11-2013 14:00,No,280.7,0,0,64,Clouds,Broken Clouds,5242
19-11-2013 15:00,No,280.32,0,0,64,Clouds,Broken Clouds,6060
19-11-2013 16:00,No,280.07,0,0,64,Clouds,Broken Clouds,6692
19-11-2013 17:00,No,279.81,0,0,64,Clouds,Broken Clouds,6518
19-11-2013 18:00,No,279.57,0,0,64,Clouds,Broken Clouds,4677
19-11-2013 19:00,No,279.44,0,0,64,Clouds,Broken Clouds,3131
19-11-2013 20:00,No,279.18,0,0,64,Clouds,Broken Clouds,2867
19-11-2013 21:00,No,279.37,0,0,90,Clouds,Overcast Clouds,2499
19-11-2013 22:00,No,279.37,0,0,64,Clouds,Broken Clouds,1685
19-11-2013 23:00,No,279.68,0,0,64,Clouds,Broken Clouds,990
20-11-2013 00:00,No,280.28,0,0,64,Clouds,Broken Clouds,491
20-11-2013 01:00,No,280.29,0,0,64,Clouds,Broken Clouds,322
20-11-2013 02:00,No,280.29,0,0,64,Clouds,Broken Clouds,262
20-11-2013 03:00,No,280.28,0,0,90,Drizzle,Light Intensity Drizzle,355
20-11-2013 04:00,No,280.41,0,0,90,Clouds,Overcast Clouds,811
20-11-2013 05:00,No,280.15,0,0,90,Clouds,Overcast Clouds,2832
20-11-2013 06:00,No,279.9,0,0,90,Clouds,Overcast Clouds,5990
20-11-2013 07:00,No,279.5,0,0,75,Clouds,Broken Clouds,7107
20-11-2013 08:00,No,279.5,0,0,90,Clouds,Overcast Clouds,6150
20-11-2013 09:00,No,280.17,0,0,90,Clouds,Overcast Clouds,5290
20-11-2013 10:00,No,280.41,0,0,90,Clouds,Overcast Clouds,4651
20-11-2013 11:00,No,280.66,0,0,90,Clouds,Overcast Clouds,4838
20-11-2013 12:00,No,280.83,0,0,90,Clouds,Overcast Clouds,4960
20-11-2013 13:00,No,280.17,0,0,90,Clouds,Overcast Clouds,5079
20-11-2013 14:00,No,279.66,0,0,90,Clouds,Overcast Clouds,5319
20-11-2013 15:00,No,279.41,0,0,75,Clouds,Broken Clouds,6199
20-11-2013 16:00,No,278.55,0,0,90,Clouds,Overcast Clouds,6992
20-11-2013 17:00,No,277.41,0,0,40,Clouds,Scattered Clouds,6578
20-11-2013 18:00,No,276.55,0,0,90,Clouds,Overcast Clouds,4982
20-11-2013 19:00,No,276.4,0,0,90,Haze,Haze,3487
